CompanyID,CompanyShortName,CompanyName,CompanyRomajiName,OrderParentFolder,OrderFolderPath,CadFolderPath,CompanyAddress,CompanyTEL,CompanyFAX,CompanyNotes,UpdatedAt,UpdatedBy
881,TKR2,宝電機工業,,た行,#\\server\ysd-folder\新一般注文書\た行\た　宝電機工業#,,,,,,,
882,TKT,拓斗化成,,た行,#\\server\ysd-folder\新一般注文書\た行\た　拓斗化成#,,,,,,,
883,TKM2,機(たくみ)製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\た　機(たくみ)製作所#,,,,,,,
884,TKY02,武山工業,,た行,#\\server\ysd-folder\新一般注文書\た行\た　武山工業#,,,,,,,
885,TMS01,泰盟産業,,た行,#\\server\ysd-folder\新一般注文書\た行\た　泰盟産業#,,,,,,,
886,TMG02,玉川化成,,た行,#\\server\ysd-folder\新一般注文書\た行\た　玉川化成#,,,,,,,
887,TMZ01,玉澤精機,,た行,#\\server\ysd-folder\新一般注文書\た行\た　玉澤精機#,,,,,,,
888,TNK01,田中精機,,た行,#\\server\ysd-folder\新一般注文書\た行\た　田中精機#,,,,,,,
889,TNK2,田中鉄工所,,た行,#\\server\ysd-folder\新一般注文書\た行\た　田中鉄工所#,,,,,,,
890,TSA,田崎アサヒ,,た行,#\\server\ysd-folder\新一般注文書\た行\た　田崎アサヒ#,,,,,,,
891,TNB,田邊研電,,た行,#\\server\ysd-folder\新一般注文書\た行\た　田邊研電#,,,,,,,
892,2-912053-3BOTTOM立山紙工(20160208).xlsx,立山紙工☆,,た行,#\\server\ysd-folder\新一般注文書\た行\た　立山紙工　☆#,,,,,,,
893,1-912055-9(20200521)誠紙器.xlsx,立山製紙☆,,た行,#\\server\ysd-folder\新一般注文書\た行\た　立山製紙　☆#,,,,,,,
894,TCK,立川順一様((株)ハイメック),,た行,#\\server\ysd-folder\新一般注文書\た行\た　立川順一 様((株)ハイメック)#,,,,,,,
895,TBS,立花商店,,た行,#\\server\ysd-folder\新一般注文書\た行\た　立花商店#,,,,,,,
896,TUS2,竹内製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\た　竹内製作所#,,,,,,,
897,TKH01,竹花精工,,た行,#\\server\ysd-folder\新一般注文書\た行\た　竹花精工#,,,,,,,
898,TND,谷電機工業(加積商会),,た行,#\\server\ysd-folder\新一般注文書\た行\た　谷電機工業(加積商会)#,,,,,,,
899,高久産業TRAY-0.4,高久産業,,た行,#\\server\ysd-folder\新一般注文書\た行\た　高久産業#,,,,,,,
900,TKC01,高千穂精機,,た行,#\\server\ysd-folder\新一般注文書\た行\た　高千穂精機#,,,,,,,
901,TYI,高山医療機械製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\た　高山医療機械製作所#,,,,,,,
902,TKY3,高山ﾌﾟﾚｽ製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\た　高山ﾌﾟﾚｽ製作所#,,,,,,,
903,TSP,高崎プリント,,た行,#\\server\ysd-folder\新一般注文書\た行\た　高崎プリント#,,,,,,,
904,TGK2,高川工業,,た行,#\\server\ysd-folder\新一般注文書\た行\た　高川工業#,,,,,,,
905,TKN4,高梨製作所☆,,た行,#\\server\ysd-folder\新一般注文書\た行\た　高梨製作所　☆#,,,,,,,
906,THS3,高橋商店,,た行,#\\server\ysd-folder\新一般注文書\た行\た　高橋商店#,,,,,,,
907,THS2,高橋製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\た　高橋製作所#,,,,,,,
908,TKH2,高穂,,た行,#\\server\ysd-folder\新一般注文書\た行\た　高穂#,,,,,,,
909,TNS,高野ｽﾌﾟﾘﾝｸﾞ,,た行,#\\server\ysd-folder\新一般注文書\た行\た　高野ｽﾌﾟﾘﾝｸﾞ#,,,,,,,
910,TCH,ﾀｯｸﾙﾊｳｽ,,た行,#\\server\ysd-folder\新一般注文書\た行\た　ﾀｯｸﾙﾊｳｽ#,,,,,,,
911,TKN02,ﾀｶﾉｷﾞｹﾝ,,た行,#\\server\ysd-folder\新一般注文書\た行\た　ﾀｶﾉｷﾞｹﾝ#,,,,,,,
912,TCB,ﾀﾁﾊﾞﾅﾊﾟｯｹｰｼﾞ(2023.9業務終了）,,た行,#\\server\ysd-folder\新一般注文書\た行\た　ﾀﾁﾊﾞﾅﾊﾟｯｹｰｼﾞ(2023.9業務終了）#,,,,,,,
913,G-070-1サンプル（20110630）.xls,ﾀﾁﾊﾞﾅﾊﾟｯｹｰｼﾞ岩本,,た行,#\\server\ysd-folder\新一般注文書\た行\た　ﾀﾁﾊﾞﾅﾊﾟｯｹｰｼﾞ　岩本#,,,,,,,
914,09.5.共和化成工業様法人解散により、ダイワ化成様へ業務移管。指示書は、共和化成工業様を参照する.xls,ダイワ化成,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　ダイワ化成#,,,,,,,
915,DWT,大和テクノシステムズ,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　大和テクノシステムズ#,,,,,,,
916,DWS,大和商会,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　大和商会#,,,,,,,
917,DIM,大妙,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　大妙#,,,,,,,
918,DKY,大庫洋紙,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　大庫洋紙#,,,,,,,
919,DSN,大心,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　大心#,,,,,,,
920,DSS,大新産業,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　大新産業#,,,,,,,
921,DNP,大日本商事,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　大日本商事#,,,,,,,
922,DIN3,大日製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　大日製作所#,,,,,,,
923,DKI,大研医器,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　大研医器#,,,,,,,
924,DKS,大研精機,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　大研精機#,,,,,,,
925,DIS3,大進段ボール,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　大進段ボール#,,,,,,,
926,DII,第一,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　第一#,,,,,,,
927,DKK2,第一光機,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　第一光機#,,,,,,,
928,DIK,第一化成☆,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　第一化成　☆#,,,,,,,
929,ADV00,第一化成ｱﾄﾞﾊﾞﾈｸｽ,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　第一化成ｱﾄﾞﾊﾞﾈｸｽ#,,,,,,,
930,DIG,第一合成,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　第一合成#,,,,,,,
931,DII2,第一商事,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　第一商事#,,,,,,,
932,DDK01,第一電子工業,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　第一電子工業#,,,,,,,
933,DDB,第一電装部品,,た行,#\\server\ysd-folder\新一般注文書\た行\だ　第一電装部品#,,,,,,,
934,CNG,ちの技研,,た行,#\\server\ysd-folder\新一般注文書\た行\ち　ちの技研#,,,,,,,
935,CYS,中国山科サービス,,た行,#\\server\ysd-folder\新一般注文書\た行\ち　中国山科サービス#,,,,,,,
936,COK2,中央工機(名古屋),,た行,#\\server\ysd-folder\新一般注文書\た行\ち　中央工機(名古屋)#,,,,,,,
937,COK01,中央工機(川崎),,た行,#\\server\ysd-folder\新一般注文書\た行\ち　中央工機(川崎)#,,,,,,,
938,CBK,中部工具,,た行,#\\server\ysd-folder\新一般注文書\た行\ち　中部工具#,,,,,,,
939,CBS2,中部精機製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\ち　中部精機製作所#,,,,,,,
940,CYG,千代田技研,,た行,#\\server\ysd-folder\新一般注文書\た行\ち　千代田技研#,,,,,,,
941,CYD8,千代田機工宇都宮(営),,た行,#\\server\ysd-folder\新一般注文書\た行\ち　千代田機工 宇都宮(営)#,,,,,,,
942,CYD9,千代田機工川越(営),,た行,#\\server\ysd-folder\新一般注文書\た行\ち　千代田機工 川越(営)#,,,,,,,
943,CYD2,千代田機工平塚(営),,た行,#\\server\ysd-folder\新一般注文書\た行\ち　千代田機工 平塚(営)#,,,,,,,
944,CYD6,千代田機工所沢(営),,た行,#\\server\ysd-folder\新一般注文書\た行\ち　千代田機工 所沢(営)#,,,,,,,
945,CYD04,千代田機工横浜(営),,た行,#\\server\ysd-folder\新一般注文書\た行\ち　千代田機工 横浜(営)#,,,,,,,
946,CYD7,千代田機工沼津(営),,た行,#\\server\ysd-folder\新一般注文書\た行\ち　千代田機工 沼津(営)#,,,,,,,
947,CYD5,千代田機工熊谷(営),,た行,#\\server\ysd-folder\新一般注文書\た行\ち　千代田機工 熊谷(営)#,,,,,,,
948,CYD3,千代田機工西東京(営),,た行,#\\server\ysd-folder\新一般注文書\た行\ち　千代田機工 西東京(営)#,,,,,,,
949,CBS,千葉製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\ち　千葉製作所#,,,,,,,
950,TKS5,つかさ電子,,た行,#\\server\ysd-folder\新一般注文書\た行\つ　つかさ電子#,,,,,,,
951,TJS,ツジショー,,た行,#\\server\ysd-folder\新一般注文書\た行\つ　ツジショー#,,,,,,,
952,TYD,ツチヤ電機,,た行,#\\server\ysd-folder\新一般注文書\た行\つ　ツチヤ電機#,,,,,,,
953,TGD,司ゴム電材,,た行,#\\server\ysd-folder\新一般注文書\た行\つ　司ゴム電材#,,,,,,,
954,TKS3,司製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\つ　司製作所#,,,,,,,
955,TTY01,土屋工業,,た行,#\\server\ysd-folder\新一般注文書\た行\つ　土屋工業#,,,,,,,
956,TGW,津川洋行,,た行,#\\server\ysd-folder\新一般注文書\た行\つ　津川洋行#,,,,,,,
957,TND2,角田設計事務所,,た行,#\\server\ysd-folder\新一般注文書\た行\つ　角田設計事務所#,,,,,,,
958,TRT-001（20091216）.xls,通菱テクニカ,,た行,#\\server\ysd-folder\新一般注文書\た行\つ　通菱テクニカ#,,,,,,,
959,THK,THK甲府,,た行,#\\server\ysd-folder\新一般注文書\た行\て　THK 甲府#,,,,,,,
960,TRD-003(H=3,ティーアールディ,,た行,#\\server\ysd-folder\新一般注文書\た行\て　ティーアールディ#,,,,,,,
961,5-52-4(20220112).xlsx,ティーエムパック,,た行,#\\server\ysd-folder\新一般注文書\た行\て　ティーエムパック#,,,,,,,
962,TKD2,テクシアマシナリー（塚田螺子製作所）,,た行,#\\server\ysd-folder\新一般注文書\た行\て　テクシアマシナリー（塚田螺子製作所）#,,,,,,,
963,INT02,テラマックス（ｲﾝﾀｰﾌﾟﾗﾝ）,,た行,#\\server\ysd-folder\新一般注文書\た行\て　テラマックス（ｲﾝﾀｰﾌﾟﾗﾝ）#,,,,,,,
964,CB20X021_025-01ﾌｧﾚﾝｶｾｯﾄｲﾝﾅｰﾄﾚｰ仕様書,テルモ,,た行,#\\server\ysd-folder\新一般注文書\た行\て　テルモ#,,,,,,,
965,DGK,電子技研工業,,た行,#\\server\ysd-folder\新一般注文書\た行\で　電子技研工業#,,,,,,,
966,DSK,電子設計,,た行,#\\server\ysd-folder\新一般注文書\た行\で　電子設計#,,,,,,,
967,DKK,電気化学工業,,た行,#\\server\ysd-folder\新一般注文書\た行\で　電気化学工業#,,,,,,,
968,DNS2,電熱制御,,た行,#\\server\ysd-folder\新一般注文書\た行\で　電熱制御#,,,,,,,
969,紙器注文書原本(20190326).xlsx,電装工業☆,,た行,#\\server\ysd-folder\新一般注文書\た行\で　電装工業　☆#,,,,,,,
970,TOP01,トップ精工,,た行,#\\server\ysd-folder\新一般注文書\た行\と　トップ精工#,,,,,,,
971,1-912127-5,トープラテクノ,,た行,#\\server\ysd-folder\新一般注文書\た行\と　トープラテクノ#,,,,,,,
972,TUM01,トーモク,,た行,#\\server\ysd-folder\新一般注文書\た行\と　トーモク#,,,,,,,
973,TSK3,土佐機工,,た行,#\\server\ysd-folder\新一般注文書\た行\と　土佐機工#,,,,,,,
974,SMK2,富山昭和☆,,た行,#\\server\ysd-folder\新一般注文書\た行\と　富山昭和　☆#,,,,,,,
975,TMT,富田梱包,,た行,#\\server\ysd-folder\新一般注文書\た行\と　富田梱包#,,,,,,,
976,TSH2,富繁放電加工,,た行,#\\server\ysd-folder\新一般注文書\た行\と　富繁放電加工#,,,,,,,
977,HK-KR-0016-取引先調査カード(B)(20230802).xls,常盤製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\と　常盤製作所#,,,,,,,
978,TKR4,戸倉鉄工所,,た行,#\\server\ysd-folder\新一般注文書\た行\と　戸倉鉄工所#,,,,,,,
979,TTK2,戸塚金属工業,,た行,#\\server\ysd-folder\新一般注文書\た行\と　戸塚金属工業#,,,,,,,
980,TOD,戸田工業,,た行,#\\server\ysd-folder\新一般注文書\た行\と　戸田工業#,,,,,,,
981,TKR,所沢電子,,た行,#\\server\ysd-folder\新一般注文書\た行\と　所沢電子#,,,,,,,
982,TOA2,東亜電気工業,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東亜電気工業#,,,,,,,
983,TEP,東京エンプラ商事☆,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京エンプラ商事 ☆#,,,,,,,
984,TCM,東京コスモス電機,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京コスモス電機#,,,,,,,
985,TDW,東京ドロウイング,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京ドロウイング#,,,,,,,
986,TKP,東京プラスチックス,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京プラスチックス#,,,,,,,
987,TMC-018R,東京マイクロ,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京マイクロ#,,,,,,,
988,H-015-2-PS(20170908).xlsx,東京メタル,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京メタル#,,,,,,,
989,TMT2,東京メタル(株),,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京メタル(株)#,,,,,,,
990,TMN,東京モートロニクス,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京モートロニクス#,,,,,,,
991,TOK01,東京創研,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京創研#,,,,,,,
992,TCB-001,東京梱包材料,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京梱包材料#,,,,,,,
993,THK-001.xls,東京発條,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京発條#,,,,,,,
994,TSH,東京精密発條,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京精密発條#,,,,,,,
995,TTK,東京通信機材,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京通信機材#,,,,,,,
996,TBK,東京鋲兼☆,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東京鋲兼 ☆#,,,,,,,
997,TSN,東伸,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東伸#,,,,,,,
998,TSD02,東信電気,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東信電気#,,,,,,,
999,THN,東北エヌイーエレクトロ,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東北エヌイーエレクトロ#,,,,,,,
1000,THC,東北セラミック,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東北セラミック#,,,,,,,
1001,TOH01,東北テクトロン☆,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東北テクトロン　☆#,,,,,,,
1002,THK01,東北プレス工業☆,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東北プレス工業　☆#,,,,,,,
1003,THM02,東北マテリアルス,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東北マテリアルス#,,,,,,,
1004,TOB,東北小籏,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東北小籏#,,,,,,,
1005,SNK-001,東北日東工器（旧：白河日東工器）,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東北日東工器（旧：白河日東工器）#,,,,,,,
1006,THD01,東北電子,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東北電子#,,,,,,,
1007,HOKUTO,東北ﾀﾁﾊﾞﾅ,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東北ﾀﾁﾊﾞﾅ#,,,,,,,
1008,THM,東北ﾓｰﾙﾄﾞ,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東北ﾓｰﾙﾄﾞ#,,,,,,,
1009,TOH02,東北ﾘｽﾞﾑ,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東北ﾘｽﾞﾑ#,,,,,,,
1010,TMK01,東名化学,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東名化学#,,,,,,,
1011,TWT,東和テック,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東和テック#,,,,,,,
1012,TWD-001,東和プラスチックス,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東和プラスチックス#,,,,,,,
1013,TWG-001A4ブリスター(20110507).xls,東和合成工業,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東和合成工業#,,,,,,,
1014,TIY02(TUW01),東和紙工（太洋）,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東和紙工（太洋）#,,,,,,,
1015,紙器注文書原本1.xlsx,東和電気仙台支店,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東和電気 仙台支店#,,,,,,,
1016,TWD7,東和電気北関東営業所,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東和電気 北関東営業所#,,,,,,,
1017,TWD2,東和電気四国支店,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東和電気 四国支店#,,,,,,,
1018,TWD5,東和電気日立支店,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東和電気 日立支店#,,,,,,,
1019,TWD4,東和電気東京支店,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東和電気 東京支店#,,,,,,,
1020,TSG,東商ｺﾞﾑ工業,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東商ｺﾞﾑ工業#,,,,,,,
1021,TJS,東城製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東城製作所#,,,,,,,
1022,TDU,東大宇宙線研究所,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東大宇宙線研究所#,,,,,,,
1023,KRE-022(20090821).xls,東宝スタジオ,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東宝スタジオ#,,,,,,,
1024,TOK2,東工☆,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東工　☆#,,,,,,,
1025,THS01,東平商会,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東平商会#,,,,,,,
1026,TSE2,東成イービー東北,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東成イービー東北#,,,,,,,
1027,TSP2,東新プラスチック,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東新プラスチック#,,,,,,,
1028,TES,東栄産業,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東栄産業#,,,,,,,
1029,TES02,東栄精工,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東栄精工#,,,,,,,
1030,TYH-001.xls,東横ホーム,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東横ホーム#,,,,,,,
1031,TYK01,東横化学,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東横化学#,,,,,,,
1032,TOK4,東機製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東機製作所#,,,,,,,
1033,TUY02,東洋ユニコン,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東洋ユニコン#,,,,,,,
1034,TYR,東洋ロープ,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東洋ロープ#,,,,,,,
1035,TYK3,東洋加工,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東洋加工#,,,,,,,
1036,5-912056-6(20081030).xls,東洋技研,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東洋技研#,,,,,,,
1037,TYJ,東洋樹脂,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東洋樹脂#,,,,,,,
1038,Thumbs.db,東海商事,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東海商事#,,,,,,,
1039,TKI3,東海商事八王子支店,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東海商事 八王子支店#,,,,,,,
1040,TKI,東海部品工業,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東海部品工業#,,,,,,,
1041,TOS,東芝ビジネスエキスパート,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東芝ビジネスエキスパート#,,,,,,,
1042,TZG,東西合成,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東西合成#,,,,,,,
1043,THP,東豊ﾊﾟｯｷﾝｸﾞ製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東豊ﾊﾟｯｷﾝｸﾞ製作所#,,,,,,,
1044,TTH,東通販,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東通販#,,,,,,,
1045,TUK2,東鉱商事,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東鉱商事#,,,,,,,
1046,TUK3,東鉱商事南東北支店,,た行,#\\server\ysd-folder\新一般注文書\た行\と　東鉱商事 南東北支店#,,,,,,,
1047,TSJ,特殊磁器,,た行,#\\server\ysd-folder\新一般注文書\た行\と　特殊磁器#,,,,,,,
1048,TSD,特殊電機,,た行,#\\server\ysd-folder\新一般注文書\た行\と　特殊電機#,,,,,,,
1049,TDR,轟産業,,た行,#\\server\ysd-folder\新一般注文書\た行\と　轟産業#,,,,,,,
1050,DOR01,ドリームプラ,,た行,#\\server\ysd-folder\新一般注文書\た行\ど　ドリームプラ#,,,,,,,
1051,TNX-001,TANAXミセナカ.JP関東,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　TANAX　ミセナカ.JP 関東#,,,,,,,
1052,TNX,TANAX関東,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　TANAX　関東#,,,,,,,
1053,TIU,タイアップ,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タイアップ#,,,,,,,
1054,TIM,タイム,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タイム#,,,,,,,
1055,TKG2,タカギ製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タカギ製作所#,,,,,,,
1056,TKT3,タカテック,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タカテック#,,,,,,,
1057,TPS,タカハタプレシジョン,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タカハタプレシジョン#,,,,,,,
1058,THK3,タカハ機工,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タカハ機工#,,,,,,,
1059,TKY4,タカヤマ,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タカヤマ#,,,,,,,
1060,TKR3,タカラ産業,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タカラ産業#,,,,,,,
1061,TKM3,タクミ精機製作所,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タクミ精機製作所#,,,,,,,
1062,TSE,タシロイーエル,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タシロイーエル#,,,,,,,
1063,TBS2,タチバナ商事,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タチバナ商事#,,,,,,,
1064,TCS,タチ産業,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タチ産業#,,,,,,,
1065,TAC,タック,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タック#,,,,,,,
1066,TCS4,タックセイコウ(未払先.供給不可）,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タックセイコウ(未払先.供給不可）#,,,,,,,
1067,TSK,タック精工,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タック精工#,,,,,,,
1068,TNK03,タナカ技工AWANO／LABO,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タナカ技工AWANO／LABO#,,,,,,,
1069,TBT,タバタ,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タバタ#,,,,,,,
1070,TMP2,タマパック新大阪支社,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タマパック 新大阪支社#,,,,,,,
1071,TNG-001（20101213）.xls,タンゴ,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　タンゴ#,,,,,,,
1072,TCS3,ＴＡＣＳＥＩＫＯ(未払先取引停止）,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　ＴＡＣＳＥＩＫＯ(未払先取引停止）#,,,,,,,
1073,TNS-001,ﾀﾅｼﾝ電機,,た行,#\\server\ysd-folder\新一般注文書\た行\タ　ﾀﾅｼﾝ電機#,,,,,,,
1074,DEB,ダイエイバレル,,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ダイエイバレル#,,,,,,,
1075,DIK3,ダイコー,,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ダイコー#,,,,,,,
1076,DIS2,ダイシン,,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ダイシン#,,,,,,,
1077,DSK3,ダイシン金属,,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ダイシン金属#,,,,,,,
1078,DIS4,ダイソー,,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ダイソー#,,,,,,,
1079,DIN02,ダイナオックス,,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ダイナオックス#,,,,,,,
1080,DNK,ダイニチ工業,,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ダイニチ工業#,,,,,,,
1081,DBC,ダイハツビジネスサポートセンター,,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ダイハツビジネスサポートセンター#,,,,,,,
1082,DIH,ダイヘン青森,,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ダイヘン青森#,,,,,,,
1083,DZD,ダイヤゼブラ電機,,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ダイヤゼブラ電機#,,,,,,,
1084,DNL,ダンレイ,,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ダンレイ#,,,,,,,
1085,DIY2,ﾀﾞｲﾔ精密(有),,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ﾀﾞｲﾔ精密(有)#,,,,,,,
1086,DIY,ﾀﾞｲﾔ精密(株),,た行,#\\server\ysd-folder\新一般注文書\た行\ダ　ﾀﾞｲﾔ精密(株)#,,,,,,,
1087,CBT,チバ･テクノ,,た行,#\\server\ysd-folder\新一般注文書\た行\チ　チバ･テクノ#,,,,,,,
1088,CTJ01,チャタニジューリー,,た行,#\\server\ysd-folder\新一般注文書\た行\チ　チャタニジューリー#,,,,,,,
1089,TTM02,ツツミ,,た行,#\\server\ysd-folder\新一般注文書\た行\ツ　ツツミ#,,,,,,,
1090,TTM,ツツミ産業,,た行,#\\server\ysd-folder\新一般注文書\た行\ツ　ツツミ産業#,,,,,,,
1091,TLD,ﾂｰﾙﾃﾞｻﾞｲﾝ,,た行,#\\server\ysd-folder\新一般注文書\た行\ツ　ﾂｰﾙﾃﾞｻﾞｲﾝ#,,,,,,,
1092,TSS,TSS,,た行,#\\server\ysd-folder\新一般注文書\た行\テ　TSS#,,,,,,,
1093,TAS2,ティアンドエス,,た行,#\\server\ysd-folder\新一般注文書\た行\テ　ティアンドエス#,,,,,,,
1094,TAS,ティアンドエスラボラトリ,,た行,#\\server\ysd-folder\新一般注文書\た行\テ　ティアンドエスラボラトリ#,,,,,,,
1095,TGO,ティージーオプシード,,た行,#\\server\ysd-folder\新一般注文書\た行\テ　ティージーオプシード#,,,,,,,
1096,TST2,ティーズトラストコーポレーション,,た行,#\\server\ysd-folder\新一般注文書\た行\テ　ティーズトラストコーポレーション#,,,,,,,
1097,COT-001,ティー・エス・ビー,,た行,#\\server\ysd-folder\新一般注文書\た行\テ　ティー・エス・ビー#,,,,,,,
1098,TPS2,ティー・ピー・エス(TE関連会社)☆,,た行,#\\server\ysd-folder\新一般注文書\た行\テ　ティー・ピー・エス(TE関連会社 )☆#,,,,,,,
